order_id,customer_id,order_timestamp,product_id,quantity,unit_price,currency
O001230,C00857,2026-02-20T14:16:00,P001,1,79.03,GBP
O001231,C00504,2026-01-16T14:36:00,P001,3,74.67,GBP
O001232,C00174,2026-03-27T11:01:00,P002,1,154.81,GBP
O001233,C00193,2026-03-07T03:11:00,P004,2,34.44,GBP
O001234,C00560,2026-01-08T19:39:00,P003,1,23.99,GBP
O001235,C00504,2026-04-05T09:04:00,P001,2,73.53,GBP
O001236,C00460,2026-06-07T01:14:00,P003,3,26.35,GBP
O001237,C00568,2026-02-12T18:53:00,P001,2,79.12,GBP
O001238,C00217,2026-06-06T13:51:00,P005,1,92.34,GBP
O001239,C00027,2026-05-20T05:35:00,P005,3,88.61,GBP
O001240,C00445,2026-01-28T04:39:00,P001,4,84.49,GBP
O001241,C00292,2026-04-09T09:28:00,P004,4,37.35,GBP
O001242,C00386,2026-03-08T15:49:00,P005,4,95.69,GBP
O001243,C00174,2026-03-26T01:37:00,P005,3,85.7,GBP
O001244,C00060,2026-06-24T02:39:00,P003,2,23.73,GBP
O001245,C00365,2026-04-30T00:31:00,P005,2,91.41,GBP
O001246,C00527,2026-04-21T04:05:00,P001,3,74.3,GBP
O001247,C00644,2026-03-27T03:39:00,P003,2,23.68,GBP
O001248,C00331,2026-06-24T11:23:00,P002,2,135.33,GBP
O001249,C00962,2026-06-22T18:29:00,P004,1,33.85,GBP
O001250,C00550,2026-02-01T19:12:00,P005,3,81.63,GBP
O001251,C00191,2026-05-16T07:00:00,P005,1,94.87,GBP
O001252,C00871,2026-03-28T06:38:00,P001,4,87.52,GBP
O001253,C00225,2026-01-04T22:53:00,P005,1,85.04,GBP
O001254,C00233,2026-05-24T17:59:00,P003,4,22.58,GBP
O001255,C00653,2026-05-02T15:50:00,P004,1,35.64,GBP
O001256,C00596,2026-06-15T04:11:00,P001,4,77.24,GBP
O001257,C00903,2026-01-26T19:45:00,P004,3,31.74,GBP
O001258,C00497,2026-03-17T10:27:00,P003,3,27.17,GBP
O001259,C00026,2026-04-22T20:10:00,P001,2,86.22,GBP
O001260,C00523,2026-04-27T14:48:00,P004,3,32.94,GBP
O001261,C00252,2026-01-30T23:36:00,P003,3,26.22,GBP
O001262,C00424,2026-05-07T14:29:00,P005,4,86.65,GBP
O001263,C00640,2026-02-11T19:13:00,P004,4,32.75,GBP
O001264,C00233,2026-02-12T16:14:00,P002,3,140.01,GBP
O001265,C00971,2026-02-28T16:41:00,P001,1,75.04,GBP
O001266,C00585,2026-06-20T01:22:00,P003,3,24.54,GBP
O001267,C00700,2026-01-28T09:03:00,P001,3,82.95,GBP
O001268,C00196,2026-01-06T15:18:00,P004,2,35.12,GBP
O001269,C00154,2026-05-28T17:18:00,P004,1,34.18,GBP
O001270,C00657,2026-06-12T14:43:00,P001,1,86.91,GBP
O001271,C00598,2026-01-27T16:04:00,P001,3,74.55,GBP
O001272,C00191,2026-03-02T14:36:00,P002,2,148.23,GBP
O001273,C00474,2026-03-05T18:13:00,P001,1,73.07,GBP
O001274,C00539,2026-03-09T06:34:00,P003,3,22.87,GBP
O001275,C00881,2026-06-22T16:26:00,P001,2,84.87,GBP
O001276,C00424,2026-02-01T02:13:00,P001,3,83.84,GBP
O001277,C00473,2026-04-08T05:49:00,P001,3,79.11,GBP
O001278,C00473,2026-05-18T16:26:00,P002,3,156.98,GBP
O001279,C00124,2026-03-13T11:02:00,P003,4,26.46,GBP
O001280,C00892,2026-03-20T15:25:00,P002,1,136.92,GBP
O001281,C00798,2026-04-12T17:28:00,P005,2,86.87,GBP
O001282,C00415,2026-04-14T07:53:00,P004,1,35.95,GBP
O001283,C00015,2026-05-20T22:05:00,P005,3,96.97,GBP
O001284,C00229,2026-05-21T06:38:00,P001,3,73.98,GBP
O001285,C00486,2026-05-10T03:33:00,P004,4,34.1,GBP
O001286,C00011,2026-05-13T18:04:00,P001,3,86.23,GBP
O001287,C00919,2026-01-18T17:20:00,P005,2,81.67,GBP
O001288,C00289,2026-03-14T13:43:00,P002,2,151.66,GBP
O001289,C00443,2026-01-17T15:57:00,P002,4,142.86,GBP
O001290,C00035,2026-05-20T15:36:00,P002,4,157.91,GBP
O001291,C00855,2026-02-21T02:40:00,P003,1,25.31,GBP
O001292,C00529,2026-01-22T06:29:00,P004,2,37.87,GBP
O001293,C00604,2026-02-21T17:45:00,P001,1,76.88,GBP
O001294,C00666,2026-02-28T00:06:00,P005,2,95.16,GBP
O001295,C00284,2026-05-26T03:49:00,P001,4,78.42,GBP
O001296,C00423,2026-03-07T19:49:00,P002,2,156.75,GBP
O001297,C00575,2026-06-26T13:53:00,P005,2,95.57,GBP
O001298,C00899,2026-03-01T16:12:00,P002,2,161.63,GBP
O001299,C00651,2026-05-05T23:44:00,P005,1,82.85,GBP
O001300,C00373,2026-03-30T07:05:00,P005,2,84.33,GBP
O001301,C00035,2026-02-14T03:00:00,P002,1,146.92,GBP
O001302,C00418,2026-01-14T22:14:00,P002,3,142.32,GBP
O001303,C00075,2026-05-02T17:47:00,P004,2,34.32,GBP
O001304,C00524,2026-05-07T10:34:00,P005,4,98.88,GBP
O001305,C00164,2026-04-16T23:35:00,P003,1,25.14,GBP
O001306,C00004,2026-03-28T23:43:00,P001,1,75.96,GBP
O001307,C00428,2026-05-04T18:19:00,P001,2,74.77,GBP
O001308,C00455,2026-06-06T21:37:00,P002,3,153.04,GBP
O001309,C00928,2026-06-12T19:21:00,P002,1,163.24,GBP
O001310,C00796,2026-05-23T05:17:00,P002,1,158.6,GBP
O001311,C00281,2026-04-19T19:31:00,P003,3,23.74,GBP
O001312,C00251,2026-04-18T20:08:00,P005,2,94.11,GBP
O001313,C00970,2026-02-14T01:27:00,P004,3,32.66,GBP
O001314,C00834,2026-05-11T14:08:00,P001,1,85.75,GBP
O001315,C00349,2026-04-21T22:56:00,P002,1,141.93,GBP
O001316,C00838,2026-06-27T13:16:00,P004,1,35.36,GBP
O001317,C00696,2026-05-28T09:32:00,P004,1,34.93,GBP
O001318,C00284,2026-06-30T02:38:00,P002,1,151.83,GBP
O001319,C00262,2026-03-17T14:56:00,P001,2,87.86,GBP
O001320,C00039,2026-05-24T06:52:00,P004,4,32.39,GBP
O001321,C00315,2026-05-09T11:15:00,P004,4,32.79,GBP
O001322,C00558,2026-06-15T18:59:00,P004,4,36.41,GBP
O001323,C00949,2026-02-26T04:26:00,P004,4,34.7,GBP
O001324,C00026,2026-06-30T14:11:00,P002,3,153.33,GBP
O001325,C00656,2026-01-17T08:11:00,P004,1,35.39,GBP
O001326,C00437,2026-04-03T16:11:00,P003,4,22.86,GBP
O001327,C00608,2026-05-21T08:34:00,P002,4,163.73,GBP
O001328,C00415,2026-03-04T23:03:00,P002,3,149.26,GBP
O001329,C00427,2026-01-22T17:18:00,P003,3,24.26,GBP
O001330,C00494,2026-04-26T16:26:00,P004,3,37.71,GBP
O001331,C00577,2026-02-05T23:29:00,P005,3,85.97,GBP
O001332,C00518,2026-03-01T14:07:00,P001,2,80.56,GBP
O001333,C00451,2026-03-16T10:39:00,P005,2,96.76,GBP
O001334,C00195,2026-06-08T12:52:00,P001,3,76.5,GBP
O001335,C00274,2026-03-25T00:08:00,P002,4,145.53,GBP
O001336,C00509,2026-06-13T02:07:00,P002,4,138.61,GBP
O001337,C00832,2026-05-13T05:54:00,P005,1,86.98,GBP
O001338,C00936,2026-04-12T03:42:00,P001,4,87.39,GBP
O001339,C00739,2026-04-16T07:06:00,P002,1,152.66,GBP
O001340,C00229,2026-05-11T01:03:00,P003,3,23.56,GBP
O001341,C00093,2026-06-10T05:21:00,P004,1,35.77,GBP
O001342,C00525,2026-04-07T10:52:00,P003,1,26.78,GBP
O001343,C00537,2026-04-16T03:28:00,P005,4,95.85,GBP
O001344,C00940,2026-01-01T16:55:00,P005,2,84.72,GBP
O001345,C00695,2026-01-21T08:01:00,P002,1,153.66,GBP
O001346,C00171,2026-06-23T16:04:00,P003,2,25.43,GBP
O001347,C00368,2026-01-11T02:15:00,P004,3,34.1,GBP
O001348,C00374,2026-03-23T16:12:00,P003,2,25.1,GBP
O001349,C00650,2026-02-08T18:57:00,P001,4,87.55,GBP
O001350,C00686,2026-01-01T11:38:00,P004,3,31.91,GBP
O001351,C00323,2026-05-03T07:10:00,P005,3,93.9,GBP
O001352,C00119,2026-01-14T19:31:00,P004,1,31.54,GBP
O001353,C00765,2026-04-21T12:57:00,P001,1,78.52,GBP
O001354,C00676,2026-03-29T06:36:00,P001,4,79.04,GBP
O001355,C00022,2026-06-27T05:36:00,P003,3,23.95,GBP
O001356,C00386,2026-06-03T15:48:00,P005,1,82.64,GBP
O001357,C00301,2026-02-24T07:51:00,P004,4,37.56,GBP
O001358,C00337,2026-04-28T11:20:00,P003,1,23.8,GBP
O001359,C00394,2026-05-23T06:30:00,P003,2,26.36,GBP
O001360,C00428,2026-01-06T12:43:00,P002,2,142.05,GBP
O001361,C00833,2026-06-11T10:35:00,P005,4,93.67,GBP
O001362,C00603,2026-04-13T12:52:00,P001,1,80.74,GBP
O001363,C00527,2026-04-30T10:55:00,P005,3,91.0,GBP
O001364,C00111,2026-03-16T21:49:00,P001,2,75.08,GBP
O001365,C00961,2026-03-20T17:58:00,P004,1,33.31,GBP
O001366,C00142,2026-04-10T04:07:00,P005,4,96.83,GBP
O001367,C00628,2026-01-15T05:37:00,P002,2,154.64,GBP
O001368,C00901,2026-01-06T20:30:00,P003,1,23.96,GBP
O001369,C00703,2026-02-11T02:53:00,P002,3,143.23,GBP
O001370,C00339,2026-04-23T20:42:00,P005,1,91.73,GBP
O001371,C00487,2026-02-17T11:41:00,P004,4,34.2,GBP
O001372,C00135,2026-03-05T01:57:00,P004,4,35.97,GBP
O001373,C00357,2026-04-25T17:59:00,P002,1,148.25,GBP
O001374,C00663,2026-06-24T12:38:00,P001,1,87.43,GBP
O001375,C00292,2026-01-26T08:03:00,P004,4,34.89,GBP
O001376,C00978,2026-04-08T16:36:00,P005,2,87.49,GBP
O001377,C00762,2026-02-02T04:31:00,P003,4,26.84,GBP
O001378,C00491,2026-02-25T15:58:00,P001,4,81.42,GBP
O001379,C00322,2026-03-26T15:24:00,P005,2,98.66,GBP
O001380,C00031,2026-06-04T10:26:00,P003,1,23.81,GBP
O001381,C00945,2026-02-11T18:22:00,P005,3,96.89,GBP
O001382,C00924,2026-03-18T06:56:00,P005,2,97.65,GBP
O001383,C00387,2026-05-31T15:15:00,P004,1,35.49,GBP
O001384,C00242,2026-06-22T13:15:00,P004,4,34.9,GBP
O001385,C00862,2026-05-10T20:37:00,P005,1,88.03,GBP
O001386,C00532,2026-05-03T17:41:00,P004,1,33.11,GBP
O001387,C00978,2026-03-18T04:10:00,P005,3,93.46,GBP
O001388,C00599,2026-01-10T21:16:00,P003,3,25.54,GBP
O001389,C00809,2026-03-16T08:53:00,P004,4,33.44,GBP
O001390,C00055,2026-04-26T04:42:00,P003,3,23.99,GBP
O001391,C00744,2026-02-08T16:23:00,P005,1,88.41,GBP
O001392,C00617,2026-03-27T08:37:00,P004,2,37.28,GBP
O001393,C00563,2026-05-02T09:27:00,P001,1,79.29,GBP
O001394,C00894,2026-06-07T08:23:00,P005,3,83.22,GBP
O001395,C00391,2026-01-02T08:09:00,P004,1,35.31,GBP
O001396,C00234,2026-03-22T14:07:00,P005,1,98.08,GBP
O001397,C00693,2026-01-05T19:06:00,P003,4,25.16,GBP
O001398,C00471,2026-01-01T16:01:00,P003,2,22.64,GBP
O001399,C00590,2026-06-17T22:56:00,P005,2,84.87,GBP
O001400,C00331,2026-04-11T15:25:00,P005,4,97.74,GBP
O001401,C00709,2026-03-19T23:05:00,P004,1,37.19,GBP
O001402,C00782,2026-05-03T16:27:00,P001,2,80.29,GBP
O001403,C00417,2026-04-15T15:00:00,P005,4,88.39,GBP
O001404,C00924,2026-03-01T07:43:00,P005,1,88.05,GBP
O001405,C00248,2026-01-03T06:45:00,P002,4,157.32,GBP
O001406,C00133,2026-03-19T23:22:00,P005,3,90.27,GBP
O001407,C00028,2026-06-06T08:37:00,P004,3,34.27,GBP
O001408,C00581,2026-05-05T15:26:00,P001,2,84.43,GBP
O001409,C00404,2026-03-18T09:10:00,P002,3,159.5,GBP
O001410,C00295,2026-01-27T04:30:00,P001,4,82.43,GBP
O001411,C00175,2026-01-13T18:27:00,P001,2,85.55,GBP
O001412,C00885,2026-05-16T21:01:00,P002,2,161.89,GBP
O001413,C00546,2026-01-03T00:48:00,P005,1,83.92,GBP
O001414,C00364,2026-03-05T13:09:00,P003,3,22.62,GBP
O001415,C00409,2026-05-15T14:33:00,P005,1,88.53,GBP
O001416,C00040,2026-01-21T20:31:00,P002,2,161.29,GBP
O001417,C00092,2026-03-22T04:32:00,P003,3,22.56,GBP
O001418,C00914,2026-02-01T10:41:00,P004,3,33.78,GBP
O001419,C00712,2026-02-07T15:46:00,P004,1,35.11,GBP
O001420,C00668,2026-02-14T16:23:00,P004,2,37.19,GBP
O001421,C00824,2026-03-03T07:43:00,P002,4,159.86,GBP
O001422,C00962,2026-06-07T10:36:00,P002,3,135.59,GBP
O001423,C00263,2026-03-24T15:16:00,P004,1,38.23,GBP
O001424,C00425,2026-06-21T05:58:00,P005,3,96.13,GBP
O001425,C00055,2026-04-17T09:36:00,P001,1,72.21,GBP
O001426,C00548,2026-03-20T02:09:00,P004,2,37.7,GBP
O001427,C00654,2026-04-15T12:34:00,P002,4,141.35,GBP
O001428,C00379,2026-06-29T12:21:00,P003,1,24.64,GBP
O001429,C00131,2026-06-18T02:06:00,P002,3,157.81,GBP
O001430,C00756,2026-04-16T15:31:00,P002,3,148.06,GBP
O001431,C00692,2026-01-14T02:35:00,P005,2,97.97,GBP
O001432,C00723,2026-05-11T20:32:00,P001,2,86.27,GBP
O001433,C00848,2026-03-27T07:14:00,P003,3,26.87,GBP
O001434,C00846,2026-02-16T11:42:00,P004,4,32.37,GBP
O001435,C00826,2026-06-15T00:04:00,P004,1,36.34,GBP
O001436,C00856,2026-03-05T17:17:00,P003,4,27.33,GBP
O001437,C00815,2026-03-27T02:29:00,P002,3,157.16,GBP
O001438,C00794,2026-01-12T15:48:00,P003,3,25.58,GBP
O001439,C00019,2026-04-06T23:51:00,P005,2,96.91,GBP
O001440,C00686,2026-03-08T01:46:00,P003,3,25.85,GBP
O001441,C00788,2026-03-10T14:15:00,P003,1,22.88,GBP
O001442,C00412,2026-06-07T00:47:00,P004,3,32.25,GBP
O001443,C00790,2026-06-01T15:30:00,P002,2,154.17,GBP
O001444,C00337,2026-03-03T00:02:00,P002,3,138.56,GBP
O001445,C00388,2026-03-21T07:46:00,P005,3,95.08,GBP
O001446,C00914,2026-02-02T18:40:00,P001,3,83.0,GBP
O001447,C00689,2026-01-05T02:05:00,P005,2,98.81,GBP
O001448,C00111,2026-05-28T12:06:00,P001,4,87.28,GBP
O001449,C00249,2026-01-04T11:40:00,P002,1,152.44,GBP
O001450,C00246,2026-03-11T21:38:00,P002,2,163.36,GBP
O001451,C00902,2026-04-10T04:51:00,P001,3,86.29,GBP
O001452,C00788,2026-04-05T11:49:00,P004,3,37.22,GBP
O001453,C00622,2026-05-08T12:40:00,P004,4,37.07,GBP
O001454,C00560,2026-06-27T07:29:00,P002,3,152.82,GBP
O001455,C00213,2026-01-19T01:00:00,P005,1,93.27,GBP
O001456,C00995,2026-05-19T17:13:00,P005,4,87.35,GBP
O001457,C00561,2026-04-23T18:06:00,P002,1,158.55,GBP
O001458,C00696,2026-05-25T11:36:00,P004,2,32.75,GBP
O001459,C00619,2026-04-25T17:41:00,P002,1,135.35,GBP
O001460,C00575,2026-06-04T19:11:00,P004,3,37.18,GBP
O001461,C00414,2026-06-12T23:36:00,P001,3,85.31,GBP
O001462,C00350,2026-04-18T05:22:00,P003,4,25.88,GBP
O001463,C00656,2026-04-30T00:07:00,P002,4,162.36,GBP
O001464,C00102,2026-05-17T21:48:00,P005,4,89.04,GBP
O001465,C00843,2026-03-26T01:49:00,P005,1,90.93,GBP
O001466,C00681,2026-02-03T01:10:00,P004,2,33.88,GBP
O001467,C00047,2026-03-06T13:39:00,P005,4,97.39,GBP
O001468,C00295,2026-02-23T19:49:00,P001,3,82.11,GBP
O001469,C00942,2026-05-17T08:34:00,P004,2,38.46,GBP
O001470,C00629,2026-02-12T01:24:00,P002,3,143.93,GBP
O001471,C00845,2026-03-10T00:26:00,P004,1,33.14,GBP
O001472,C00588,2026-05-04T02:45:00,P005,1,92.74,GBP
O001473,C00124,2026-01-18T06:10:00,P001,4,84.11,GBP
O001474,C00501,2026-02-16T20:50:00,P001,3,83.75,GBP
O001475,C00951,2026-02-02T14:47:00,P001,4,87.65,GBP
O001476,C00426,2026-06-19T14:20:00,P003,1,24.91,GBP
O001477,C00501,2026-06-27T19:33:00,P002,4,145.39,GBP
O001478,C00350,2026-04-18T12:30:00,P002,1,164.65,GBP
O001479,C00557,2026-03-05T03:37:00,P002,1,135.33,GBP
O001480,C00078,2026-04-09T02:43:00,P005,1,84.97,GBP
O001481,C00339,2026-02-10T19:24:00,P001,4,72.94,GBP
O001482,C00303,2026-01-18T13:04:00,P004,3,36.47,GBP
O001483,C00216,2026-01-10T18:46:00,P004,3,31.66,GBP
O001484,C00152,2026-05-23T22:38:00,P002,4,137.88,GBP
O001485,C00144,2026-02-24T04:27:00,P003,3,24.4,GBP
O001486,C00288,2026-05-02T03:56:00,P001,4,78.08,GBP
O001487,C00063,2026-04-21T15:30:00,P002,4,149.73,GBP
O001488,C00542,2026-05-17T21:06:00,P002,1,137.16,GBP
O001489,C00557,2026-01-31T01:20:00,P001,1,79.34,GBP
O001490,C00516,2026-06-19T08:46:00,P004,1,35.83,GBP
O001491,C00744,2026-01-27T22:22:00,P001,3,79.29,GBP
O001492,C00786,2026-04-11T09:15:00,P004,4,35.95,GBP
O001493,C00758,2026-03-26T18:24:00,P003,3,24.76,GBP
O001494,C00461,2026-06-01T00:43:00,P002,2,159.16,GBP
O001495,C00409,2026-06-10T15:44:00,P003,3,25.66,GBP
O001496,C00787,2026-05-06T20:35:00,P001,1,85.32,GBP
O001497,C00838,2026-05-30T21:05:00,P005,2,91.5,GBP
O001498,C00761,2026-05-04T18:03:00,P003,4,25.19,GBP
O001499,C00323,2026-02-11T07:24:00,P001,3,80.6,GBP
O001500,C00324,2026-02-24T06:36:00,P003,1,26.87,GBP
O001501,C00271,2026-06-06T18:35:00,P002,4,135.77,GBP
O001502,C00870,2026-01-09T00:04:00,P001,4,74.45,GBP
O001503,C00358,2026-03-28T08:56:00,P004,4,33.92,GBP
O001504,C00825,2026-03-16T03:03:00,P004,2,32.97,GBP
O001505,C00350,2026-01-21T03:33:00,P004,2,37.47,GBP
O001506,C00840,2026-06-12T06:54:00,P001,3,75.07,GBP
O001507,C00520,2026-02-11T03:03:00,P004,2,37.1,GBP
O001508,C00398,2026-02-27T23:23:00,P002,1,160.96,GBP
O001509,C00802,2026-03-08T18:53:00,P001,4,80.55,GBP
O001510,C00902,2026-06-27T02:41:00,P001,3,74.65,GBP
O001511,C00515,2026-01-06T10:19:00,P003,2,26.0,GBP
O001512,C00062,2026-04-12T10:52:00,P004,2,37.95,GBP
O001513,C00095,2026-01-26T04:33:00,P004,4,32.24,GBP
O001514,C00529,2026-01-28T00:01:00,P005,1,90.54,GBP
O001515,C00988,2026-06-18T15:29:00,P004,2,37.79,GBP
O001516,C00935,2026-04-05T04:23:00,P001,4,77.33,GBP
O001517,C00496,2026-02-21T22:18:00,P004,1,32.29,GBP
O001518,C00463,2026-01-02T13:28:00,P005,4,88.38,GBP
O001519,C00281,2026-04-18T10:29:00,P001,2,76.64,GBP
O001520,C00359,2026-06-05T10:36:00,P004,3,35.33,GBP
O001521,C00197,2026-06-12T15:55:00,P003,3,27.37,GBP
O001522,C00177,2026-03-23T15:40:00,P004,4,37.97,GBP
O001523,C00735,2026-05-04T07:32:00,P005,4,87.72,GBP
O001524,C00642,2026-04-09T01:09:00,P002,2,156.74,GBP
O001525,C00673,2026-05-03T01:01:00,P001,1,76.23,GBP
O001526,C00904,2026-06-07T12:02:00,P001,1,82.85,GBP
O001527,C00360,2026-06-14T03:19:00,P005,4,91.97,GBP
O001528,C00746,2026-06-20T21:32:00,P002,1,139.22,GBP
O001529,C00667,2026-03-20T16:38:00,P004,4,32.55,GBP
O001530,C00078,2026-06-29T03:07:00,P003,3,25.68,GBP
O001531,C00704,2026-06-25T21:28:00,P002,3,141.89,GBP
O001532,C00094,2026-04-11T04:17:00,P005,1,93.29,GBP
O001533,C00445,2026-02-17T18:41:00,P005,4,82.56,GBP
O001534,C00408,2026-01-14T22:35:00,P002,1,135.79,GBP
O001535,C00360,2026-01-22T21:48:00,P005,2,84.87,GBP
O001536,C00281,2026-05-26T06:59:00,P004,4,33.24,GBP
O001537,C00541,2026-01-16T23:38:00,P005,2,89.97,GBP
O001538,C00292,2026-05-05T04:56:00,P003,3,27.0,GBP
O001539,C00097,2026-06-30T14:29:00,P004,1,34.2,GBP
O001540,C00820,2026-05-18T16:45:00,P003,4,23.7,GBP
O001541,C00293,2026-05-08T10:17:00,P002,2,153.07,GBP
O001542,C00144,2026-04-11T18:01:00,P002,4,156.87,GBP
O001543,C00025,2026-06-04T21:47:00,P002,3,152.5,GBP
O001544,C00107,2026-04-18T22:56:00,P002,1,151.79,GBP
O001545,C00570,2026-03-21T11:53:00,P003,2,25.12,GBP
O001546,C00387,2026-02-05T14:57:00,P004,2,37.83,GBP
O001547,C00105,2026-02-17T11:31:00,P005,4,82.72,GBP
O001548,C00403,2026-04-14T07:36:00,P003,1,22.53,GBP
O001549,C00638,2026-04-24T08:36:00,P003,4,27.09,GBP
O001550,C00436,2026-03-29T06:12:00,P002,4,144.09,GBP
O001551,C00529,2026-03-26T03:55:00,P004,1,35.64,GBP
O001552,C00489,2026-04-05T02:27:00,P004,3,32.22,GBP
O001553,C00705,2026-06-18T04:54:00,P005,3,86.34,GBP
O001554,C00658,2026-04-27T00:59:00,P003,1,22.53,GBP
O001555,C00363,2026-04-23T08:52:00,P003,1,26.04,GBP
O001556,C00497,2026-04-17T14:19:00,P003,3,25.16,GBP
O001557,C00118,2026-02-27T18:37:00,P002,4,138.56,GBP
O001558,C00447,2026-01-12T16:54:00,P005,2,94.9,GBP
O001559,C00359,2026-06-05T09:46:00,P005,2,84.17,GBP
O001560,C00943,2026-03-07T12:22:00,P002,1,143.6,GBP
O001561,C00397,2026-01-04T22:38:00,P002,2,161.39,GBP
O001562,C00317,2026-01-28T16:37:00,P004,3,36.39,GBP
O001563,C00319,2026-04-15T03:38:00,P003,1,22.98,GBP
O001564,C00034,2026-06-17T03:24:00,P003,4,25.86,GBP
O001565,C00886,2026-02-26T19:23:00,P001,2,82.06,GBP
O001566,C00964,2026-03-22T17:44:00,P003,1,23.9,GBP
O001567,C00691,2026-01-26T04:35:00,P004,2,34.81,GBP
O001568,C00908,2026-04-24T16:43:00,P001,4,86.62,GBP
O001569,C00663,2026-05-09T11:32:00,P002,1,159.82,GBP
O001570,C00854,2026-06-01T03:16:00,P004,4,33.46,GBP
O001571,C00584,2026-03-06T00:28:00,P005,2,81.03,GBP
O001572,C00030,2026-05-18T20:18:00,P002,1,139.99,GBP
O001573,C00883,2026-04-14T08:55:00,P001,4,81.67,GBP
O001574,C00334,2026-05-23T10:05:00,P001,2,74.46,GBP
O001575,C00476,2026-04-18T08:35:00,P003,4,23.12,GBP
O001576,C00656,2026-03-23T18:56:00,P004,1,38.25,GBP
O001577,C00952,2026-02-13T08:07:00,P005,3,96.8,GBP
O001578,C00430,2026-02-15T14:07:00,P001,1,87.79,GBP
O001579,C00374,2026-05-29T18:33:00,P001,1,82.7,GBP
O001580,C00884,2026-05-15T18:49:00,P005,2,81.23,GBP
O001581,C00001,2026-01-01T11:20:00,P002,2,148.67,GBP
O001582,C00560,2026-04-12T17:52:00,P004,2,35.9,GBP
O001583,C00053,2026-02-18T00:20:00,P004,1,31.98,GBP
O001584,C00922,2026-04-19T19:29:00,P002,2,163.18,GBP
O001585,C00895,2026-06-01T15:57:00,P004,4,38.1,GBP
O001586,C00172,2026-01-29T12:30:00,P003,1,22.84,GBP
O001587,C00999,2026-05-29T19:09:00,P001,2,79.12,GBP
O001588,C00466,2026-02-04T21:09:00,P002,3,159.94,GBP
O001589,C00870,2026-02-09T22:36:00,P005,3,88.35,GBP
O001590,C00551,2026-03-02T10:27:00,P005,4,84.01,GBP
O001591,C00206,2026-05-24T19:53:00,P005,3,89.76,GBP
O001592,C00631,2026-03-24T11:59:00,P005,2,82.58,GBP
O001593,C00790,2026-02-28T08:11:00,P003,3,24.31,GBP
O001594,C00467,2026-02-08T17:35:00,P002,2,142.87,GBP
O001595,C00664,2026-05-13T20:47:00,P001,1,86.19,GBP
O001596,C00679,2026-06-03T00:54:00,P003,4,24.1,GBP
O001597,C00375,2026-02-23T00:37:00,P002,1,152.6,GBP
O001598,C00279,2026-05-30T20:31:00,P001,3,87.68,GBP
O001599,C00067,2026-04-20T15:58:00,P005,2,86.89,GBP
O001600,C00668,2026-01-11T06:23:00,P004,1,35.66,GBP
O001601,C00282,2026-03-26T08:59:00,P005,1,82.45,GBP
O001602,C00576,2026-06-07T04:07:00,P004,3,35.87,GBP
O001603,C00346,2026-05-13T10:16:00,P005,3,94.29,GBP
O001604,C00601,2026-03-07T01:27:00,P001,2,81.21,GBP
O001605,C00431,2026-02-17T18:51:00,P005,3,98.45,GBP
O001606,C00753,2026-05-19T00:45:00,P004,1,36.09,GBP
O001607,C00849,2026-01-15T19:01:00,P001,1,77.68,GBP
O001608,C00083,2026-05-26T16:59:00,P003,3,26.81,GBP
O001609,C00458,2026-03-24T23:24:00,P002,2,154.72,GBP
O001610,C00339,2026-03-30T23:48:00,P003,4,26.86,GBP
O001611,C00513,2026-01-07T23:58:00,P005,1,85.82,GBP
O001612,C00002,2026-01-27T11:35:00,P005,2,82.99,GBP
O001613,C00390,2026-02-09T09:19:00,P002,3,143.79,GBP
O001614,C00804,2026-05-04T23:09:00,P001,3,72.07,GBP
O001615,C00119,2026-05-27T23:38:00,P001,4,78.28,GBP
O001616,C00926,2026-02-05T10:31:00,P003,1,26.39,GBP
O001617,C00637,2026-04-03T16:08:00,P004,3,37.77,GBP
O001618,C00546,2026-05-03T16:32:00,P003,2,24.78,GBP
O001619,C00976,2026-01-14T23:25:00,P005,4,84.82,GBP
O001620,C00136,2026-06-21T18:18:00,P005,1,81.52,GBP
O001621,C00880,2026-06-22T01:56:00,P001,4,83.45,GBP
O001622,C00256,2026-03-10T21:52:00,P004,1,33.64,GBP
O001623,C00518,2026-01-04T09:00:00,P002,2,136.36,GBP
O001624,C00161,2026-02-19T00:31:00,P003,4,26.39,GBP
O001625,C00897,2026-03-30T15:35:00,P002,4,141.43,GBP
O001626,C00569,2026-06-17T06:23:00,P005,4,96.27,GBP
O001627,C00353,2026-04-26T12:17:00,P003,3,24.23,GBP
O001628,C00522,2026-04-16T19:01:00,P003,3,27.19,GBP
O001629,C00026,2026-04-20T13:07:00,P003,4,27.42,GBP
O001630,C00538,2026-02-12T22:27:00,P004,4,33.66,GBP
O001631,C00115,2026-02-27T01:32:00,P001,3,72.85,GBP
O001632,C00361,2026-03-08T13:49:00,P003,2,24.19,GBP
O001633,C00245,2026-03-15T15:10:00,P005,2,90.16,GBP
O001634,C00600,2026-03-09T21:41:00,P005,4,86.14,GBP
O001635,C00007,2026-03-15T04:02:00,P003,3,24.35,GBP
O001636,C00683,2026-04-09T07:14:00,P002,4,149.46,GBP
O001637,C00618,2026-03-27T22:08:00,P001,1,85.63,GBP
O001638,C00605,2026-04-11T22:07:00,P001,4,75.16,GBP
O001639,C00877,2026-04-04T22:21:00,P005,3,87.26,GBP
